,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
751,17/12/2006,05:55:00,2.5540000000000003,0.188,244.72,10.4,0.0,0.0,0.0
752,17/12/2006,05:56:00,2.026,0.212,245.14,9.0,0.0,0.0,0.0
753,17/12/2006,05:57:00,0.414,0.244,246.58,2.0,0.0,1.0,0.0
754,17/12/2006,05:58:00,2.106,0.20600000000000002,244.28,9.2,0.0,0.0,0.0
755,17/12/2006,05:59:00,2.522,0.20199999999999999,243.58,10.4,0.0,0.0,0.0
756,17/12/2006,06:00:00,2.076,0.20600000000000002,244.36,9.2,0.0,0.0,0.0
757,17/12/2006,06:01:00,0.402,0.23800000000000002,245.77,1.8,0.0,0.0,0.0
758,17/12/2006,06:02:00,2.1180000000000003,0.204,243.95,9.2,0.0,0.0,0.0
759,17/12/2006,06:03:00,2.4859999999999998,0.17600000000000002,243.01,10.2,0.0,1.0,0.0
760,17/12/2006,06:04:00,1.34,0.2,245.34,7.0,0.0,1.0,0.0
761,17/12/2006,06:05:00,0.6659999999999999,0.258,246.0,4.0,0.0,1.0,0.0
762,17/12/2006,06:06:00,2.44,0.11,243.7,10.0,0.0,2.0,0.0
763,17/12/2006,06:07:00,2.426,0.08199999999999999,243.53,9.8,0.0,2.0,0.0
764,17/12/2006,06:08:00,1.278,0.096,243.92,6.8,0.0,1.0,0.0
765,17/12/2006,06:09:00,0.43,0.106,244.99,2.8,0.0,2.0,0.0
766,17/12/2006,06:10:00,2.426,0.08,243.06,10.0,0.0,1.0,0.0
767,17/12/2006,06:11:00,2.3819999999999997,0.07200000000000001,241.95,9.8,0.0,2.0,0.0
768,17/12/2006,06:12:00,2.406,0.078,242.35,9.8,0.0,2.0,0.0
769,17/12/2006,06:13:00,0.33,0.106,244.82,1.8,0.0,1.0,0.0
770,17/12/2006,06:14:00,1.208,0.098,243.99,6.6,0.0,2.0,0.0
771,17/12/2006,06:15:00,2.406,0.076,242.91,9.8,0.0,1.0,0.0
772,17/12/2006,06:16:00,2.4419999999999997,0.086,242.84,10.0,0.0,2.0,0.0
773,17/12/2006,06:17:00,2.426,0.08199999999999999,243.09,10.0,0.0,1.0,0.0
774,17/12/2006,06:18:00,2.432,0.084,242.41,10.0,0.0,2.0,0.0
775,17/12/2006,06:19:00,2.414,0.08,242.63,9.8,0.0,1.0,0.0
776,17/12/2006,06:20:00,0.484,0.11599999999999999,244.86,2.4,0.0,2.0,0.0
777,17/12/2006,06:21:00,0.312,0.11199999999999999,245.05,1.4,0.0,1.0,0.0
778,17/12/2006,06:22:00,2.352,0.08800000000000001,243.36,9.8,0.0,2.0,0.0
779,17/12/2006,06:23:00,2.428,0.084,243.66,9.8,0.0,1.0,0.0
780,17/12/2006,06:24:00,2.582,0.092,244.02,10.6,0.0,2.0,0.0
781,17/12/2006,06:25:00,2.784,0.086,243.85,11.4,0.0,1.0,0.0
782,17/12/2006,06:26:00,2.68,0.09,243.73,11.0,0.0,1.0,0.0
783,17/12/2006,06:27:00,1.42,0.098,244.93,7.0,0.0,2.0,0.0
784,17/12/2006,06:28:00,0.9079999999999999,0.08800000000000001,244.83,3.8,0.0,1.0,0.0
785,17/12/2006,06:29:00,3.194,0.048,242.05,13.2,0.0,0.0,0.0
786,17/12/2006,06:30:00,3.3280000000000003,0.094,241.89,13.6,0.0,0.0,0.0
787,17/12/2006,06:31:00,2.67,0.094,242.62,11.6,0.0,0.0,0.0
788,17/12/2006,06:32:00,1.238,0.124,244.76,5.0,0.0,1.0,0.0
789,17/12/2006,06:33:00,1.12,0.11599999999999999,244.4,4.6,0.0,0.0,0.0
790,17/12/2006,06:34:00,0.5920000000000001,0.128,245.39,2.6,0.0,0.0,0.0
791,17/12/2006,06:35:00,0.8,0.122,245.94,3.2,0.0,0.0,0.0
792,17/12/2006,06:36:00,0.82,0.126,245.84,3.4,0.0,0.0,0.0
793,17/12/2006,06:37:00,0.7959999999999999,0.11599999999999999,244.5,3.2,0.0,0.0,0.0
794,17/12/2006,06:38:00,0.7979999999999999,0.11599999999999999,244.02,3.2,0.0,1.0,0.0
795,17/12/2006,06:39:00,0.6940000000000001,0.12,244.13,2.8,0.0,0.0,0.0
796,17/12/2006,06:40:00,0.6940000000000001,0.136,244.35,3.0,0.0,0.0,0.0
797,17/12/2006,06:41:00,0.758,0.228,244.3,3.2,0.0,0.0,0.0
798,17/12/2006,06:42:00,0.682,0.14,244.14,2.8,0.0,0.0,0.0
799,17/12/2006,06:43:00,0.664,0.09,244.49,2.6,0.0,1.0,0.0
800,17/12/2006,06:44:00,0.642,0.084,244.14,2.6,0.0,0.0,0.0
801,17/12/2006,06:45:00,0.66,0.08800000000000001,243.94,2.6,0.0,0.0,0.0
802,17/12/2006,06:46:00,0.636,0.08199999999999999,243.58,2.6,0.0,0.0,0.0
803,17/12/2006,06:47:00,0.66,0.09,244.64,2.6,0.0,0.0,0.0
804,17/12/2006,06:48:00,0.638,0.084,244.26,2.6,0.0,0.0,0.0
805,17/12/2006,06:49:00,0.478,0.092,244.46,2.0,0.0,1.0,0.0
806,17/12/2006,06:50:00,0.316,0.0,245.54,1.2,0.0,0.0,0.0
807,17/12/2006,06:51:00,0.33,0.0,246.01,1.4,0.0,0.0,0.0
808,17/12/2006,06:52:00,0.38,0.0,245.94,1.6,0.0,0.0,0.0
809,17/12/2006,06:53:00,0.522,0.0,245.22,2.2,0.0,0.0,0.0
810,17/12/2006,06:54:00,0.42200000000000004,0.0,244.45,1.8,0.0,0.0,0.0
811,17/12/2006,06:55:00,0.262,0.0,243.96,1.2,0.0,1.0,0.0
812,17/12/2006,06:56:00,0.22,0.0,243.39,1.0,0.0,0.0,0.0
813,17/12/2006,06:57:00,0.24600000000000002,0.0,244.35,1.0,0.0,0.0,0.0
814,17/12/2006,06:58:00,0.212,0.0,244.26,0.8,0.0,0.0,0.0
815,17/12/2006,06:59:00,0.242,0.0,244.62,1.0,0.0,0.0,0.0
816,17/12/2006,07:00:00,0.222,0.0,244.67,1.0,0.0,0.0,0.0
817,17/12/2006,07:01:00,0.24,0.0,244.23,1.0,0.0,1.0,0.0
818,17/12/2006,07:02:00,0.21600000000000003,0.0,244.87,1.0,0.0,0.0,0.0
819,17/12/2006,07:03:00,0.228,0.0,243.64,1.0,0.0,0.0,0.0
820,17/12/2006,07:04:00,0.21,0.0,242.49,0.8,0.0,0.0,0.0
821,17/12/2006,07:05:00,0.276,0.0,242.25,1.4,0.0,0.0,0.0
822,17/12/2006,07:06:00,0.322,0.10400000000000001,242.08,1.4,0.0,0.0,0.0
823,17/12/2006,07:07:00,0.336,0.10800000000000001,241.89,1.4,0.0,0.0,0.0
824,17/12/2006,07:08:00,0.318,0.10800000000000001,242.08,1.4,0.0,0.0,0.0
825,17/12/2006,07:09:00,0.314,0.11,242.57,1.4,0.0,1.0,0.0
826,17/12/2006,07:10:00,0.32799999999999996,0.114,243.04,1.4,0.0,0.0,0.0
827,17/12/2006,07:11:00,0.308,0.10800000000000001,242.59,1.4,0.0,0.0,0.0
828,17/12/2006,07:12:00,0.326,0.11199999999999999,242.55,1.4,0.0,0.0,0.0
829,17/12/2006,07:13:00,0.304,0.10800000000000001,242.8,1.4,0.0,0.0,0.0
830,17/12/2006,07:14:00,2.206,0.086,240.97,9.4,0.0,1.0,0.0
831,17/12/2006,07:15:00,2.338,0.07200000000000001,239.16,9.6,0.0,0.0,0.0
832,17/12/2006,07:16:00,2.362,0.076,239.21,9.8,0.0,0.0,0.0
833,17/12/2006,07:17:00,2.356,0.07400000000000001,239.79,9.8,0.0,0.0,0.0
834,17/12/2006,07:18:00,2.324,0.0,239.78,9.6,0.0,0.0,0.0
835,17/12/2006,07:19:00,2.2640000000000002,0.055999999999999994,239.92,9.4,0.0,0.0,0.0
836,17/12/2006,07:20:00,2.28,0.052000000000000005,240.03,9.4,0.0,1.0,0.0
837,17/12/2006,07:21:00,2.258,0.055999999999999994,239.9,9.4,0.0,0.0,0.0
838,17/12/2006,07:22:00,2.306,0.048,241.23,9.4,0.0,0.0,0.0
839,17/12/2006,07:23:00,2.2880000000000003,0.054000000000000006,241.35,9.4,0.0,0.0,0.0
840,17/12/2006,07:24:00,2.3,0.048,241.01,9.4,0.0,0.0,0.0
841,17/12/2006,07:25:00,2.346,0.0,241.57,9.6,0.0,0.0,0.0
842,17/12/2006,07:26:00,2.378,0.054000000000000006,241.27,9.8,0.0,1.0,0.0
843,17/12/2006,07:27:00,2.346,0.048,240.92,9.6,0.0,0.0,0.0
844,17/12/2006,07:28:00,2.35,0.05,240.04,9.8,0.0,0.0,0.0
845,17/12/2006,07:29:00,2.326,0.0,239.39,9.6,0.0,0.0,0.0
846,17/12/2006,07:30:00,2.336,0.048,238.93,9.6,0.0,0.0,0.0
847,17/12/2006,07:31:00,2.326,0.0,239.46,9.6,0.0,0.0,0.0
848,17/12/2006,07:32:00,0.504,0.08,242.27,3.2,0.0,1.0,0.0
849,17/12/2006,07:33:00,0.268,0.076,242.22,1.2,0.0,0.0,0.0
850,17/12/2006,07:34:00,1.734,0.0,242.55,8.0,0.0,0.0,0.0
851,17/12/2006,07:35:00,2.318,0.05,242.88,9.4,0.0,0.0,0.0
852,17/12/2006,07:36:00,2.322,0.046,242.18,9.6,0.0,0.0,0.0
853,17/12/2006,07:37:00,2.302,0.052000000000000005,242.16,9.4,0.0,0.0,0.0
854,17/12/2006,07:38:00,2.318,0.046,241.97,9.4,0.0,1.0,0.0
855,17/12/2006,07:39:00,2.302,0.05,241.71,9.4,0.0,0.0,0.0
856,17/12/2006,07:40:00,2.29,0.052000000000000005,241.53,9.4,0.0,0.0,0.0
857,17/12/2006,07:41:00,2.376,0.0,241.3,9.8,0.0,0.0,0.0
858,17/12/2006,07:42:00,0.368,0.114,244.31,2.0,0.0,0.0,0.0
859,17/12/2006,07:43:00,0.332,0.124,244.83,1.4,0.0,0.0,0.0
860,17/12/2006,07:44:00,1.734,0.096,243.37,8.2,0.0,0.0,0.0
861,17/12/2006,07:45:00,2.416,0.08800000000000001,242.04,10.0,0.0,1.0,0.0
862,17/12/2006,07:46:00,2.4,0.084,242.24,9.8,0.0,0.0,0.0
863,17/12/2006,07:47:00,2.418,0.08800000000000001,242.1,10.0,0.0,0.0,0.0
864,17/12/2006,07:48:00,2.388,0.08199999999999999,241.56,9.8,0.0,0.0,0.0
865,17/12/2006,07:49:00,2.406,0.086,241.57,9.8,0.0,0.0,0.0
866,17/12/2006,07:50:00,2.378,0.08,241.33,9.8,0.0,0.0,0.0
867,17/12/2006,07:51:00,1.1640000000000001,0.10800000000000001,243.28,6.4,0.0,1.0,0.0
868,17/12/2006,07:52:00,0.3,0.11800000000000001,244.95,1.2,0.0,0.0,0.0
869,17/12/2006,07:53:00,0.7,0.12,244.83,4.4,0.0,0.0,0.0
870,17/12/2006,07:54:00,2.376,0.0,242.85,9.8,0.0,0.0,0.0
871,17/12/2006,07:55:00,2.32,0.046,242.06,9.6,0.0,0.0,0.0
872,17/12/2006,07:56:00,2.278,0.054000000000000006,241.04,9.4,0.0,0.0,0.0
873,17/12/2006,07:57:00,2.28,0.05,240.31,9.4,0.0,1.0,0.0
874,17/12/2006,07:58:00,2.278,0.054000000000000006,240.95,9.4,0.0,0.0,0.0
875,17/12/2006,07:59:00,2.294,0.05,240.67,9.4,0.0,0.0,0.0
876,17/12/2006,08:00:00,2.28,0.055999999999999994,240.9,9.4,0.0,0.0,0.0
877,17/12/2006,08:01:00,2.3,0.05,240.97,9.4,0.0,0.0,0.0
878,17/12/2006,08:02:00,0.21,0.0,243.21,1.2,0.0,0.0,0.0
879,17/12/2006,08:03:00,0.21600000000000003,0.0,243.6,1.0,0.0,1.0,0.0
880,17/12/2006,08:04:00,2.256,0.052000000000000005,241.99,9.4,0.0,0.0,0.0
881,17/12/2006,08:05:00,2.312,0.048,241.62,9.4,0.0,0.0,0.0
882,17/12/2006,08:06:00,2.2880000000000003,0.052000000000000005,241.37,9.4,0.0,0.0,0.0
883,17/12/2006,08:07:00,2.3080000000000003,0.048,241.44,9.4,0.0,0.0,0.0
884,17/12/2006,08:08:00,2.272,0.054000000000000006,240.62,9.4,0.0,0.0,0.0
885,17/12/2006,08:09:00,2.354,0.0,241.27,9.6,0.0,1.0,0.0
886,17/12/2006,08:10:00,0.616,0.084,243.88,4.0,0.0,0.0,0.0
887,17/12/2006,08:11:00,0.282,0.08199999999999999,243.68,1.2,0.0,0.0,0.0
888,17/12/2006,08:12:00,1.78,0.06,241.11,8.4,0.0,0.0,0.0
889,17/12/2006,08:13:00,2.3480000000000003,0.048,240.67,9.6,0.0,0.0,0.0
890,17/12/2006,08:14:00,2.3680000000000003,0.054000000000000006,241.1,9.8,0.0,1.0,0.0
891,17/12/2006,08:15:00,2.362,0.052000000000000005,241.84,9.6,0.0,0.0,0.0
892,17/12/2006,08:16:00,2.378,0.055999999999999994,241.48,9.8,0.0,0.0,0.0
893,17/12/2006,08:17:00,2.43,0.134,240.97,10.0,0.0,0.0,0.0
894,17/12/2006,08:18:00,2.512,0.256,239.37,10.4,0.0,2.0,0.0
895,17/12/2006,08:19:00,0.616,0.226,241.48,3.8,0.0,1.0,0.0
896,17/12/2006,08:20:00,0.39799999999999996,0.23399999999999999,241.86,1.8,0.0,2.0,0.0
897,17/12/2006,08:21:00,1.528,0.212,241.11,7.6,0.0,1.0,0.0
898,17/12/2006,08:22:00,2.484,0.20800000000000002,241.06,10.2,0.0,2.0,0.0
899,17/12/2006,08:23:00,2.4619999999999997,0.20199999999999999,241.06,10.2,0.0,1.0,0.0
900,17/12/2006,08:24:00,2.502,0.214,242.36,10.2,0.0,2.0,0.0
901,17/12/2006,08:25:00,2.484,0.21,242.66,10.2,0.0,1.0,0.0
902,17/12/2006,08:26:00,2.4859999999999998,0.212,242.06,10.2,0.0,2.0,0.0
903,17/12/2006,08:27:00,2.04,0.214,242.4,9.0,0.0,2.0,0.0
904,17/12/2006,08:28:00,0.402,0.24600000000000002,244.02,2.0,0.0,1.0,0.0
905,17/12/2006,08:29:00,0.38,0.24,243.78,1.8,0.0,2.0,0.0
906,17/12/2006,08:30:00,1.876,0.196,241.39,8.6,0.0,1.0,0.0
907,17/12/2006,08:31:00,2.36,0.068,241.03,9.8,0.0,2.0,0.0
908,17/12/2006,08:32:00,2.364,0.07,240.69,9.8,0.0,1.0,0.0
909,17/12/2006,08:33:00,2.336,0.064,240.11,9.6,0.0,2.0,0.0
910,17/12/2006,08:34:00,2.352,0.068,239.68,9.8,0.0,1.0,0.0
911,17/12/2006,08:35:00,2.34,0.064,240.17,9.6,0.0,2.0,0.0
912,17/12/2006,08:36:00,2.36,0.07,240.34,9.8,0.0,1.0,0.0
913,17/12/2006,08:37:00,0.914,0.08800000000000001,242.65,5.4,0.0,1.0,0.0
914,17/12/2006,08:38:00,0.29,0.10400000000000001,243.51,1.2,0.0,2.0,0.0
915,17/12/2006,08:39:00,1.058,0.09,243.08,6.0,0.0,1.0,0.0
916,17/12/2006,08:40:00,2.374,0.07,241.42,9.8,0.0,2.0,0.0
917,17/12/2006,08:41:00,2.388,0.076,241.94,9.8,0.0,1.0,0.0
918,17/12/2006,08:42:00,2.358,0.0,242.68,9.6,0.0,1.0,0.0
919,17/12/2006,08:43:00,2.294,0.05,241.02,9.4,0.0,1.0,0.0
920,17/12/2006,08:44:00,2.278,0.054000000000000006,241.32,9.4,0.0,0.0,0.0
921,17/12/2006,08:45:00,2.28,0.05,240.08,9.4,0.0,0.0,0.0
922,17/12/2006,08:46:00,0.268,0.0,241.7,1.8,0.0,0.0,0.0
923,17/12/2006,08:47:00,0.222,0.0,242.47,1.0,0.0,0.0,0.0
924,17/12/2006,08:48:00,1.6219999999999999,0.046,241.27,7.8,0.0,0.0,0.0
925,17/12/2006,08:49:00,2.296,0.048,241.03,9.4,0.0,1.0,0.0
926,17/12/2006,08:50:00,2.278,0.054000000000000006,241.14,9.4,0.0,0.0,0.0
927,17/12/2006,08:51:00,2.296,0.05,240.7,9.4,0.0,0.0,0.0
928,17/12/2006,08:52:00,2.26,0.055999999999999994,239.73,9.4,0.0,0.0,0.0
929,17/12/2006,08:53:00,2.94,0.218,238.57,12.4,0.0,0.0,0.0
930,17/12/2006,08:54:00,2.792,0.17,238.51,11.6,0.0,0.0,0.0
931,17/12/2006,08:55:00,1.158,0.248,239.96,6.0,0.0,1.0,0.0
932,17/12/2006,08:56:00,0.932,0.39799999999999996,240.25,4.2,0.0,0.0,0.0
933,17/12/2006,08:57:00,2.5140000000000002,0.368,239.1,11.2,0.0,0.0,0.0
934,17/12/2006,08:58:00,2.984,0.33399999999999996,239.27,12.4,0.0,1.0,0.0
935,17/12/2006,08:59:00,2.9960000000000004,0.33799999999999997,238.94,12.6,0.0,1.0,0.0
936,17/12/2006,09:00:00,2.94,0.31,239.09,12.2,0.0,1.0,0.0
937,17/12/2006,09:01:00,3.278,0.158,239.63,14.2,0.0,7.0,0.0
938,17/12/2006,09:02:00,5.9079999999999995,0.134,237.9,25.4,0.0,38.0,0.0
939,17/12/2006,09:03:00,7.064,0.124,235.57,30.0,0.0,37.0,0.0
940,17/12/2006,09:04:00,6.926,0.11800000000000001,235.35,29.4,0.0,37.0,0.0
941,17/12/2006,09:05:00,6.58,0.055999999999999994,235.15,28.2,0.0,38.0,0.0
942,17/12/2006,09:06:00,6.05,0.0,235.22,26.2,0.0,37.0,0.0
943,17/12/2006,09:07:00,6.104,0.05,235.32,25.8,0.0,37.0,0.0
944,17/12/2006,09:08:00,4.762,0.08800000000000001,237.44,20.0,0.0,38.0,0.0
945,17/12/2006,09:09:00,4.506,0.08800000000000001,237.25,19.0,0.0,38.0,0.0
946,17/12/2006,09:10:00,4.4719999999999995,0.08800000000000001,236.34,18.8,0.0,37.0,0.0
947,17/12/2006,09:11:00,3.708,0.084,236.82,16.2,0.0,27.0,0.0
948,17/12/2006,09:12:00,0.7240000000000001,0.054000000000000006,240.88,4.6,0.0,2.0,0.0
949,17/12/2006,09:13:00,1.892,0.066,239.37,9.0,0.0,26.0,0.0
950,17/12/2006,09:14:00,2.012,0.0,239.17,9.0,0.0,2.0,0.0
951,17/12/2006,09:15:00,2.372,0.0,238.36,9.8,0.0,1.0,0.0
952,17/12/2006,09:16:00,2.386,0.0,238.96,10.0,0.0,0.0,0.0
953,17/12/2006,09:17:00,2.4,0.064,238.59,10.0,0.0,1.0,0.0
954,17/12/2006,09:18:00,2.424,0.068,238.48,10.0,0.0,2.0,0.0
955,17/12/2006,09:19:00,1.0659999999999998,0.05,240.0,6.0,0.0,1.0,0.0
956,17/12/2006,09:20:00,0.38,0.0,240.77,1.6,0.0,2.0,0.0
957,17/12/2006,09:21:00,1.632,0.0,239.72,7.8,0.0,1.0,0.0
958,17/12/2006,09:22:00,2.41,0.0,239.47,10.0,0.0,1.0,0.0
959,17/12/2006,09:23:00,2.38,0.062,239.45,9.8,0.0,0.0,0.0
960,17/12/2006,09:24:00,2.4019999999999997,0.06,239.23,10.0,0.0,1.0,0.0
961,17/12/2006,09:25:00,2.438,0.066,239.37,10.2,0.0,1.0,0.0
962,17/12/2006,09:26:00,2.432,0.066,239.18,10.0,0.0,1.0,0.0
963,17/12/2006,09:27:00,1.64,0.054000000000000006,239.87,8.0,0.0,2.0,0.0
964,17/12/2006,09:28:00,0.424,0.0,240.71,1.8,0.0,2.0,0.0
965,17/12/2006,09:29:00,1.41,0.124,239.52,7.2,0.0,5.0,0.0
966,17/12/2006,09:30:00,2.722,0.136,237.51,11.4,0.0,5.0,0.0
967,17/12/2006,09:31:00,2.7119999999999997,0.136,237.44,11.4,0.0,5.0,0.0
968,17/12/2006,09:32:00,2.7060000000000004,0.134,237.39,11.4,0.0,5.0,0.0
969,17/12/2006,09:33:00,2.488,0.11199999999999999,237.7,10.4,0.0,1.0,0.0
970,17/12/2006,09:34:00,2.424,0.07200000000000001,238.73,10.0,0.0,0.0,0.0
971,17/12/2006,09:35:00,1.258,0.184,239.79,6.8,0.0,0.0,0.0
972,17/12/2006,09:36:00,0.37,0.20600000000000002,240.85,1.8,0.0,0.0,0.0
973,17/12/2006,09:37:00,0.7859999999999999,0.20199999999999999,240.73,4.8,0.0,0.0,0.0
974,17/12/2006,09:38:00,2.474,0.17600000000000002,238.59,10.4,0.0,0.0,0.0
975,17/12/2006,09:39:00,2.474,0.17600000000000002,238.58,10.4,0.0,0.0,0.0
976,17/12/2006,09:40:00,2.488,0.17800000000000002,239.21,10.4,0.0,0.0,0.0
977,17/12/2006,09:41:00,2.4859999999999998,0.17800000000000002,239.29,10.4,0.0,0.0,0.0
978,17/12/2006,09:42:00,2.444,0.13,238.64,10.2,0.0,0.0,0.0
979,17/12/2006,09:43:00,2.272,0.048,239.04,9.6,0.0,0.0,0.0
980,17/12/2006,09:44:00,0.33799999999999997,0.076,241.21,1.4,0.0,0.0,0.0
981,17/12/2006,09:45:00,0.29,0.0,241.1,1.4,0.0,0.0,0.0
982,17/12/2006,09:46:00,1.466,0.0,240.92,7.4,0.0,0.0,0.0
983,17/12/2006,09:47:00,2.324,0.05,239.84,9.6,0.0,0.0,0.0
984,17/12/2006,09:48:00,2.32,0.052000000000000005,239.14,9.6,0.0,0.0,0.0
985,17/12/2006,09:49:00,2.3080000000000003,0.052000000000000005,238.59,9.6,0.0,0.0,0.0
986,17/12/2006,09:50:00,2.314,0.054000000000000006,238.76,9.6,0.0,0.0,0.0
987,17/12/2006,09:51:00,2.312,0.052000000000000005,239.03,9.6,0.0,0.0,0.0
988,17/12/2006,09:52:00,2.306,0.052000000000000005,239.26,9.6,0.0,0.0,0.0
989,17/12/2006,09:53:00,0.444,0.0,241.82,3.0,0.0,0.0,0.0
990,17/12/2006,09:54:00,0.268,0.0,242.48,1.2,0.0,0.0,0.0
991,17/12/2006,09:55:00,1.8459999999999999,0.046,240.12,8.4,0.0,0.0,0.0
992,17/12/2006,09:56:00,2.3080000000000003,0.054000000000000006,238.67,9.6,0.0,0.0,0.0
993,17/12/2006,09:57:00,2.29,0.055999999999999994,238.04,9.6,0.0,0.0,0.0
994,17/12/2006,09:58:00,2.2880000000000003,0.055999999999999994,238.09,9.6,0.0,0.0,0.0
995,17/12/2006,09:59:00,2.296,0.054000000000000006,238.13,9.6,0.0,0.0,0.0
996,17/12/2006,10:00:00,2.292,0.054000000000000006,238.03,9.6,0.0,0.0,0.0
997,17/12/2006,10:01:00,0.37,0.0,240.26,2.4,0.0,0.0,0.0
998,17/12/2006,10:02:00,0.47200000000000003,0.0,240.15,2.4,0.0,0.0,0.0
